,College,Course Code,Credits,Section Num,Course Name,Section type,Department,Instructor,Number of student In Section,Max Number Of Students,Hall,Building,Hall Type,Day,Room Capcity,From Time,To Time,Duration,Exam Date/Time,Exam Building,Exam Hall,Course Language,Teaching Hours
5161,College of Medicine and Health Sciences,MICR4104,4.0,01,General Medical Microbiology,LAB,Department of Biomedical Science,MOHAMED MABRUK,0,20,FRM,Faculty Room,Seminar Room,MON,999,855,965,110,1799294400+10800,,,English,4.0
5162,College of Medicine and Health Sciences,MICR4104,4.0,01,General Medical Microbiology,LAB,Department of Biomedical Science,MOHAMED MABRUK,0,20,FRM,Faculty Room,Seminar Room,TUE,999,855,965,110,1799294400+10800,,,English,4.0
5163,College of Medicine and Health Sciences,MICR4301,3.0,01,Parasitology,LAB,Department of Microbiology and Immunology,Amira Gaber Ali Elbaradei,0,40,D15,D Common Teaching,Classroom,MON,55,480,590,110,1798702200+10800,,,English,2.0
5164,College of Medicine and Health Sciences,MICR4301,3.0,01,Parasitology,LEC,Department of Microbiology and Immunology,Amira Gaber Ali Elbaradei,0,40,FRM,Faculty Room,Seminar Room,SUN,999,720,830,110,1798702200+10800,,,English,2.0
5165,College of Economics and Political Science,MNGT1515,3.0,01,Principles of Management,LEC,Department of Management,SUHAILA EBRAHIM SAYED JAMAL ALHASHIMI,0,40,E17,E Common Teaching,Classroom,MON,65,720,830,110,1798443000+10800,,,English,2.0
5166,College of Economics and Political Science,MNGT1515,3.0,01,Principles of Management,Tutorial,Department of Management,SUHAILA EBRAHIM SAYED JAMAL ALHASHIMI,0,40,E17,E Common Teaching,Classroom,WED,65,720,830,110,1798443000+10800,,,English,2.0
5167,College of Economics and Political Science,MNGT1515,3.0,02,Principles of Management,LEC,Department of Management,SUHAILA EBRAHIM SAYED JAMAL ALHASHIMI,0,40,E16,E Common Teaching,Classroom,MON,65,855,965,110,1798443000+10800,,,English,2.0
5168,College of Economics and Political Science,MNGT1515,3.0,02,Principles of Management,Tutorial,Department of Management,SUHAILA EBRAHIM SAYED JAMAL ALHASHIMI,0,40,E16,E Common Teaching,Classroom,WED,65,855,965,110,1798443000+10800,,,English,2.0
5169,College of Economics and Political Science,MNGT1515,3.0,03,Principles of Management,LEC,Department of Management,Anam Hanifa Palla,0,40,E19,E Common Teaching,Classroom,SUN,65,600,710,110,1798443000+10800,,,English,2.0
5170,College of Economics and Political Science,MNGT1515,3.0,03,Principles of Management,Tutorial,Department of Management,Anam Hanifa Palla,0,40,E19,E Common Teaching,Classroom,THU,65,600,710,110,1798443000+10800,,,English,2.0
5171,College of Economics and Political Science,MNGT1515,3.0,04,Principles of Management,LEC,Department of Management,Aflah Zaher Saif AlShaqsi,0,40,E07,E Common Teaching,Classroom,MON,65,600,710,110,1798443000+10800,,,English,2.0
5172,College of Economics and Political Science,MNGT1515,3.0,04,Principles of Management,Tutorial,Department of Management,Aflah Zaher Saif AlShaqsi,0,40,E07,E Common Teaching,Classroom,WED,65,600,710,110,1798443000+10800,,,English,2.0
5173,College of Economics and Political Science,MNGT1515,3.0,05,Principles of Management,LEC,Department of Management,NEDAA HILAL MOHSIN AL BARWANI,0,40,E16,E Common Teaching,Classroom,SUN,65,855,965,110,1798443000+10800,,,English,2.0
5174,College of Economics and Political Science,MNGT1515,3.0,05,Principles of Management,Tutorial,Department of Management,NEDAA HILAL MOHSIN AL BARWANI,0,40,E16,E Common Teaching,Classroom,TUE,65,855,965,110,1798443000+10800,,,English,2.0
5175,College of Economics and Political Science,MNGT1515,3.0,06,Principles of Management,LEC,Department of Management,Rabiya Zeeshan Zeeshan,0,40,E15,E Common Teaching,Classroom,SUN,65,975,1085,110,1798443000+10800,,,English,2.0
5176,College of Economics and Political Science,MNGT1515,3.0,06,Principles of Management,Tutorial,Department of Management,Rabiya Zeeshan Zeeshan,0,40,E15,E Common Teaching,Classroom,TUE,65,975,1085,110,1798443000+10800,,,English,2.0
5177,College of Economics and Political Science,MNGT1515,3.0,07,Principles of Management,Tutorial,Department of Management,Ensar Mekic,0,40,E07,E Common Teaching,Classroom,THU,65,480,590,110,1798443000+10800,,,English,2.0
5178,College of Economics and Political Science,MNGT1515,3.0,07,Principles of Management,LEC,Department of Management,Ensar Mekic,0,40,E07,E Common Teaching,Classroom,TUE,65,600,710,110,1798443000+10800,,,English,2.0
5179,College of Economics and Political Science,MNGT1515,3.0,08,Principles of Management,LEC,Department of Management,Aflah Zaher Saif AlShaqsi,0,40,E16,E Common Teaching,Classroom,MON,65,720,830,110,1798443000+10800,,,English,2.0
5180,College of Economics and Political Science,MNGT1515,3.0,08,Principles of Management,Tutorial,Department of Management,Aflah Zaher Saif AlShaqsi,0,40,E16,E Common Teaching,Classroom,WED,65,720,830,110,1798443000+10800,,,English,2.0
5181,College of Economics and Political Science,MNGT1515,3.0,09,Principles of Management,LEC,Department of Management,NEDAA HILAL MOHSIN AL BARWANI,0,40,E16,E Common Teaching,Classroom,SUN,65,720,830,110,1798443000+10800,,,English,2.0
5182,College of Economics and Political Science,MNGT1515,3.0,09,Principles of Management,Tutorial,Department of Management,NEDAA HILAL MOHSIN AL BARWANI,0,40,E16,E Common Teaching,Classroom,TUE,65,720,830,110,1798443000+10800,,,English,2.0
5183,College of Economics and Political Science,MNGT2501,2.0,01,Entrepreneurship: Innovation and Creativity (Arabic) (UE),LEC,Department of Management,Issa Salim Saoud Al Shabibi,0,200,DLR,Distance Learning,Distance Learning Room,MON,500,975,1085,110,,,,Arabic,2.0
5184,College of Economics and Political Science,MNGT2515,3.0,01,International Business,LEC,Department of Management,To Be announced,0,35,E07,E Common Teaching,Classroom,SUN,65,600,710,110,1799220600+10800,,,English,2.0
5185,College of Economics and Political Science,MNGT2515,3.0,01,International Business,Tutorial,Department of Management,To Be announced,0,35,E07,E Common Teaching,Classroom,THU,65,600,710,110,1799220600+10800,,,English,2.0
5186,College of Economics and Political Science,MNGT2515,3.0,02,International Business,LEC,Department of Management,Alireza Jalali,0,35,E08,E Common Teaching,Classroom,SUN,65,720,830,110,1799220600+10800,,,English,2.0
5187,College of Economics and Political Science,MNGT2515,3.0,02,International Business,Tutorial,Department of Management,Alireza Jalali,0,35,E08,E Common Teaching,Classroom,TUE,65,720,830,110,1799220600+10800,,,English,2.0
5188,College of Economics and Political Science,MNGT2515,3.0,03,International Business,LEC,Department of Management,Aisha Musallam Rashid,0,35,E10,E Common Teaching,Classroom,SUN,65,600,710,110,1799220600+10800,,,English,2.0
5189,College of Economics and Political Science,MNGT2515,3.0,03,International Business,Tutorial,Department of Management,Aisha Musallam Rashid,0,35,E10,E Common Teaching,Classroom,THU,65,600,710,110,1799220600+10800,,,English,2.0
5190,College of Economics and Political Science,MNGT2515,3.0,04,International Business,LEC,Department of Management,Rabia Kayid Sangor Al.Rashdi,0,35,E10,E Common Teaching,Classroom,SUN,65,975,1085,110,1799220600+10800,,,English,2.0
5191,College of Economics and Political Science,MNGT2515,3.0,04,International Business,Tutorial,Department of Management,Rabia Kayid Sangor Al.Rashdi,0,35,E10,E Common Teaching,Classroom,TUE,65,975,1085,110,1799220600+10800,,,English,2.0
5192,College of Economics and Political Science,MNGT2515,3.0,05,International Business,LEC,Department of Management,Mahmood Hisham Mahmood Shubbak,0,35,E10,E Common Teaching,Classroom,SUN,65,480,590,110,1799220600+10800,,,English,2.0
5193,College of Economics and Political Science,MNGT2515,3.0,05,International Business,Tutorial,Department of Management,Mahmood Hisham Mahmood Shubbak,0,35,E10,E Common Teaching,Classroom,TUE,65,480,590,110,1799220600+10800,,,English,2.0
5194,College of Economics and Political Science,MNGT2515,3.0,06,International Business,LEC,Department of Management,Ensar Mekic,0,35,E07,E Common Teaching,Classroom,MON,65,975,1085,110,1799220600+10800,,,English,2.0
5195,College of Economics and Political Science,MNGT2515,3.0,06,International Business,Tutorial,Department of Management,Ensar Mekic,0,35,E07,E Common Teaching,Classroom,WED,65,975,1085,110,1799220600+10800,,,English,2.0
5196,College of Economics and Political Science,MNGT2515,3.0,07,International Business,LEC,Department of Management,Mahmood Hisham Mahmood Shubbak,0,35,E06,E Common Teaching,Classroom,MON,65,855,965,110,1799220600+10800,,,English,2.0
5197,College of Economics and Political Science,MNGT2515,3.0,07,International Business,Tutorial,Department of Management,Mahmood Hisham Mahmood Shubbak,0,35,E06,E Common Teaching,Classroom,WED,65,855,965,110,1799220600+10800,,,English,2.0
5198,College of Economics and Political Science,MNGT2515,3.0,08,International Business,LEC,Department of Management,Ensar Mekic,0,35,E08,E Common Teaching,Classroom,MON,65,480,590,110,1799220600+10800,,,English,2.0
5199,College of Economics and Political Science,MNGT2515,3.0,08,International Business,Tutorial,Department of Management,Ensar Mekic,0,35,E08,E Common Teaching,Classroom,WED,65,480,590,110,1799220600+10800,,,English,2.0
5200,College of Economics and Political Science,MNGT2515,3.0,09,International Business,LEC,Department of Management,Danah Munther Abu Chaar Abu Chaar,0,35,E10,E Common Teaching,Classroom,MON,65,720,830,110,1799220600+10800,,,English,2.0
